"# Cumulative DVH Data - Dose in Gy, Volume in cm3"
# Values represent volume of structure receiving >= dose
# Generated from DICOM RT data

GY,BODY_1_Volume_cm3,CouchSurface_11_Volume_cm3,override_1_Volume_cm3,PTV_5mm_4cm_sphere_Volume_cm3,.GTV_point_source_Volume_cm3,OAR_2_1_Volume_cm3
26.881036,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.881705,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.882374,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.883043,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.883712,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.884381,94.3380,0.0000,2.7399,44.9097,5.3212,0.0000
26.885050,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.885719,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.886388,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.887057,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.887726,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.888395,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.889064,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.889734,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.890403,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.891072,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.891741,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.892410,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.893079,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.893748,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.894417,94.2875,0.0000,2.7363,44.9097,5.3212,0.0000
26.895086,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.895755,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.896424,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.897093,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.897762,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.898431,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.899100,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.899769,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.900438,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.901107,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.901776,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.902445,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.903114,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.903783,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.904452,94.2225,0.0000,2.7291,44.9097,5.3212,0.0000
26.905121,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.905790,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.906459,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.907128,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.907797,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.908466,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.909135,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.909804,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.910473,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.911142,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.911811,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.912480,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.913149,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.913818,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.914487,94.1576,0.0000,2.7255,44.9097,5.3212,0.0000
26.915156,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.915825,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.916494,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.917163,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.917832,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.918501,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.919170,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.919839,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.920508,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.921177,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.921846,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.922515,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.923184,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.923853,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.924522,94.0458,0.0000,2.7111,44.9097,5.3212,0.0000
26.925191,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.925860,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.926529,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.927198,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.927867,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.928536,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.929205,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.929874,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.930543,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.931212,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.931881,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.932550,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.933220,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.933889,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.934558,93.9772,0.0000,2.7003,44.9097,5.3212,0.0000
26.935227,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.935896,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.936565,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.937234,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.937903,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.938572,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.939241,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.939910,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.940579,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.941248,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.941917,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.942586,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.943255,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.943924,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.944593,93.9267,0.0000,2.6895,44.9097,5.3212,0.0000
26.945262,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.945931,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.946600,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.947269,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.947938,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.948607,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.949276,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.949945,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.950614,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.951283,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.951952,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.952621,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.953290,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.953959,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.954628,93.8473,0.0000,2.6895,44.9097,5.3212,0.0000
26.955297,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.955966,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.956635,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.957304,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.957973,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.958642,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.959311,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.959980,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.960649,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.961318,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.961987,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.962656,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.963325,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.963994,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.964663,93.7860,0.0000,2.6895,44.9097,5.3212,0.0000
26.965332,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.966001,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.966670,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.967339,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.968008,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.968677,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.969346,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.970015,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.970684,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.971353,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.972022,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.972691,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.973360,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.974029,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.974698,93.7319,0.0000,2.6750,44.9097,5.3212,0.0000
26.975367,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.976036,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.976705,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.977375,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.978044,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.978713,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.979382,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.980051,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.980720,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.981389,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.982058,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.982727,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.983396,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.984065,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.984734,93.6525,0.0000,2.6714,44.9097,5.3212,0.0000
26.985403,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.986072,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.986741,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.987410,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.988079,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.988748,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.989417,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.990086,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.990755,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.991424,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.992093,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.992762,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.993431,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.994100,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.994769,93.5659,0.0000,2.6714,44.9097,5.3212,0.0000
26.995438,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.996107,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.996776,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.997445,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.998114,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.998783,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
26.999452,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.000121,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.000790,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.001459,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.002128,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.002797,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.003466,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.004135,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.004804,93.4902,0.0000,2.6642,44.9097,5.3212,0.0000
27.005473,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.006142,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.006811,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.007480,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.008149,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.008818,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.009487,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.010156,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.010825,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.011494,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.012163,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.012832,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.013501,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.014170,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.014839,93.4072,0.0000,2.6498,44.9097,5.3212,0.0000
27.015508,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.016177,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.016846,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.017515,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.018184,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.018853,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.019522,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.020191,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.020861,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.021530,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.022199,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.022868,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.023537,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.024206,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.024875,93.3387,0.0000,2.6390,44.9097,5.3212,0.0000
27.025544,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.026213,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.026882,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.027551,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.028220,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.028889,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.029558,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.030227,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.030896,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.031565,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.032234,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.032903,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.033572,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.034241,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.034910,93.2701,0.0000,2.6282,44.9097,5.3212,0.0000
27.035579,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.036248,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.036917,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.037586,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.038255,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.038924,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.039593,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.040262,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.040931,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.041600,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.042269,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.042938,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.043607,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.044276,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.044945,93.2016,0.0000,2.6174,44.9097,5.3212,0.0000
27.045614,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.046283,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.046952,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.047621,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.048290,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.048959,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.049628,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.050297,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.050966,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.051635,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.052304,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.052973,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.053642,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.054311,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.054980,93.0861,0.0000,2.5993,44.9097,5.3212,0.0000
27.055649,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.056318,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.056987,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.057656,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.058325,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.058994,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.059663,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.060332,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.061001,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.061670,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.062339,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.063008,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.063677,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.064347,93.0320,0.0000,2.5921,44.9097,5.3212,0.0000
27.065016,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.065685,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.066354,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.067023,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.067692,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.068361,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.069030,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.069699,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.070368,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.071037,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.071706,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.072375,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.073044,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.073713,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.074382,92.9815,0.0000,2.5885,44.9097,5.3212,0.0000
27.075051,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.075720,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.076389,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.077058,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.077727,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.078396,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.079065,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.079734,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.080403,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.081072,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.081741,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.082410,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.083079,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.083748,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.084417,92.9274,0.0000,2.5813,44.9097,5.3212,0.0000
27.085086,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.085755,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.086424,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.087093,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.087762,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.088431,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.089100,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.089769,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.090438,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.091107,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.091776,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.092445,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.093114,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.093783,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.094452,92.8733,0.0000,2.5741,44.9097,5.3212,0.0000
27.095121,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.095790,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.096459,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.097128,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.097797,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.098466,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.099135,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.099804,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.100473,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.101142,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.101811,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.102480,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.103149,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.103818,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.104487,92.7867,0.0000,2.5597,44.9097,5.3212,0.0000
27.105156,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.105825,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.106494,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.107163,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.107833,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.108502,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.109171,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.109840,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.110509,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.111178,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.111847,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.112516,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.113185,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.113854,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.114523,92.7109,0.0000,2.5525,44.9097,5.3212,0.0000
27.115192,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.115861,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.116530,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.117199,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.117868,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.118537,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.119206,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.119875,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.120544,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.121213,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.121882,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.122551,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.123220,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.123889,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.124558,92.6388,0.0000,2.5344,44.9097,5.3212,0.0000
27.125227,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.125896,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.126565,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.127234,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.127903,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.128572,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.129241,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.129910,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.130579,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.131248,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.131917,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.132586,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.133255,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.133924,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.134593,92.5810,0.0000,2.5308,44.9097,5.3212,0.0000
27.135262,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.135931,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.136600,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.137269,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.137938,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.138607,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.139276,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.139945,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.140614,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.141283,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.141952,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.142621,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.143290,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.143959,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
27.144628,92.4981,0.0000,2.5236,44.9097,5.3212,0.0000
