GY,.GTV_point_source_Diff,OAR_2_1_Diff,PTV_5mm_4cm_sphere_Diff,override_1_Diff
6.815928,,,,0.0005500918973710134
6.816597,,,,0.0005337823811622788
6.817266,,,,0.0005174728649535304
6.817935,,,,0.000501163348744775
6.818604,,,,0.0004848538325360405
6.819273,,,,0.0004685443163272851
6.819942,,,,0.00045223480011852973
6.820611,,,,0.0004359252839097813
6.82128,,,,0.00041961576770104675
6.821949,,,,0.0004033062514922914
6.822618,,,,0.0003870764015548797
6.823287,,,,0.00037137253006802595
6.823956,,,,0.0003556686585811583
6.824625,,,,0.0003399647870942907
6.825294,,,,0.0005512609156074211
6.825964,,,,0.0005355335704711126
6.826633,,,,0.0005198296989842449
6.827302,,,,0.0005041258274973773
6.827971,,,,0.0004884219560105305
6.82864,,,,0.0004727180845236559
6.829309,,,,0.00045701421303678824
6.829978,,,,0.0004413103415499414
6.830647,,,,0.0004266005243220364
6.831316,,,,0.000412262201704261
6.831985,,,,0.0003979238790864925
6.832654,,,,0.00038358555646873793
6.833323,,,,0.00036924723385096253
6.833992,,,,0.00035490891123318713
6.834661,,,,0.00034057058861543255
6.83533,,,,0.000533232265997656
6.835999,,,,0.0005188939433798875
6.836668,,,,0.0005045556207621121
6.837337,,,,0.0004902172981443575
6.838006,,,,0.0004750669100191743
6.838675,,,,0.0004583247297710452
6.839344,,,,0.0004415825495229439
6.840013,,,,0.00042484036927481483
6.840682,,,,0.0004080981890266927
6.841351,,,,0.00039135600877856364
6.84202,,,,0.0003746138285304623
6.842689,,,,0.0003578716482823402
6.843358,,,,0.0003411294680342111
6.844027,,,,0.0003243872877861098
6.844696,,,,0.00030764510753798074
6.845365,,,,0.0005259029272898577
6.846034,,,,0.000510694120694169
6.846703,,,,0.000495595893929203
6.847372,,,,0.0004804976671642161
6.848041,,,,0.0004653994403992362
6.84871,,,,0.00045030121363427017
6.849379,,,,0.00043520298686929026
6.850048,,,,0.0004201047601043034
6.850717,,,,0.0004050065333393235
6.851386,,,,0.0003899083065743575
6.852055,,,,0.00037481007980937064
6.852724,,,,0.00035971185304439074
6.853393,,,,0.00034564083013696734
6.854062,,,,0.00033248934382722195
6.854731,,,,0.00031933785751747656
6.8554,,,,0.0005361863712077322
6.856069,,,,0.0005230348848980076
6.856738,,,,0.0005098833985882623
6.857407,,,,0.0004967319122785169
6.858076,,,,0.00048358042596878537
6.858745,,,,0.00047042893965904
6.859414,,,,0.0004572774533492946
6.860083,,,,0.0004441259670395492
6.860752,,,,0.0004305051262385867
6.861421,,,,0.0004135243941406283
6.86209,,,,0.00039654366204266295
6.862759,,,,0.0003795629299447184
6.863428,,,,0.00036258219784675305
6.864097,,,,0.00034560146574879463
6.864766,,,,0.0003286207336508293
6.865435,,,,0.0005476400015528848
6.866104,,,,0.0005306592694549195
6.866773,,,,0.0005136785373569541
6.867442,,,,0.0004966978052590165
6.868111,,,,0.00047971707316105117
6.86878,,,,0.00046478057697382086
6.869449,,,,0.00045059085268051025
6.870119,,,,0.00043637991803700815
6.870788,,,,0.00042219019374369754
6.871457,,,,0.0004080004694503869
6.872126,,,,0.00039381074515709713
6.872795,,,,0.00037962102086379346
6.873464,,,,0.00036543129657048284
6.874133,,,,0.00035124157227719305
6.874802,,,,0.00033705184798388244
6.875471,,,,0.0005398621236905807
6.87614,,,,0.0005258288784034115
6.876809,,,,0.0005121149925424243
6.877478,,,,0.0004984011066814231
6.878147,,,,0.000484687220820422
6.878816,,,,0.0004709733349594347
6.879485,,,,0.0004572594490984336
6.880154,,,,0.00044354556323743244
6.880823,,,,0.0004298316773764313
6.881492,,,,0.00041611779151544404
6.882161,,,,0.0004024039056544429
6.88283,,,,0.00038869001979344175
6.883499,,,,0.0003749761339324545
6.884168,,,,0.00036064541323738847
6.884837,,,,0.0003462637886967948
6.885506,,,,0.000535882164156197
6.886175,,,,0.0005215005396156241
6.886844,,,,0.0005071189150750235
6.887513,,,,0.0004927372905344299
6.888182,,,,0.00047835566599385704
6.888851,,,,0.00046397404145325644
6.88952,,,,0.0004495924169126628
6.890189,,,,0.0004352107923720691
6.890858,,,,0.0004208291678314893
6.891527,,,,0.0004059035265333785
6.892196,,,,0.0003905024420186032
6.892865,,,,0.00037510135750384865
6.893534,,,,0.00035970027298908025
6.894203,,,,0.0003442991884743049
6.894872,,,,0.00032889810395952956
6.895541,,,,0.000534497019444781
6.89621,,,,0.0005190959349300056
6.896879,,,,0.0005036948504152303
6.897548,,,,0.0004882937659004827
6.898217,,,,0.00047289268138570734
6.898886,,,,0.00045755277503545244
6.899555,,,,0.00044262759973067584
6.900224,,,,0.00042770242442592005
6.900893,,,,0.0004127772491211504
6.901562,,,,0.0003978520738163738
6.902231,,,,0.0003829268985116249
6.9029,,,,0.0003680017232068483
6.903569,,,,0.00035307654790207865
6.904238,,,,0.00033815137259730205
6.904907,,,,0.0003232261972925532
6.905576,,,,0.0005233010219877765
6.906245,,,,0.0005083758466830068
6.906914,,,,0.0004938888358705928
6.907583,,,,0.0004795693052877248
6.908252,,,,0.0004652497747048359
6.908921,,,,0.00045093024412194704
6.90959,,,,0.000436610713539079
6.910259,,,,0.0004222911829561901
6.910928,,,,0.00040797165237330124
6.911597,,,,0.00039365212179041237
6.912266,,,,0.0003793325912075443
6.912935,,,,0.00036501306062465544
6.913605,,,,0.0003506721256612416
6.914274,,,,0.0003356676140805828
6.914943,,,,0.0003192067176682051
6.915612,,,,0.0005167458212558332
6.916281,,,,0.0005002849248434832
6.91695,,,,0.00048382402843110545
6.917619,,,,0.00046736313201873464
6.918288,,,,0.0004509022356063569
6.918957,,,,0.0004344413391940069
6.919626,,,,0.00041798044278162916
6.920295,,,,0.0004015195463692514
6.920964,,,,0.0003850586499569014
6.921633,,,,0.0003685977535445237
6.922302,,,,0.00035489197980379666
6.922971,,,,0.00034139439057363774
6.92364,,,,0.00032789680134348576
6.924309,,,,0.00031439921211332683
6.924978,,,,0.00030090162288316097
6.925647,,,,0.0005044040336530109
6.926316,,,,0.000490906444422845
6.926985,,,,0.00047740885519267917
6.927654,,,,0.0004639112659625133
6.928323,,,,0.00045041367673236826
6.928992,,,,0.0004369160875022024
6.929661,,,,0.00042355470756245267
6.93033,,,,0.00041031673091146414
6.930999,,,,0.00039707875426046174
6.931668,,,,0.0003838407776094524
6.932337,,,,0.00037060280095845
6.933006,,,,0.0003573648243074684
6.933675,,,,0.00034412684765645907
6.934344,,,,0.00033088887100545666
6.935013,,,,0.0005246508943544739
6.935682,,,,0.0005114129177034646
6.936351,,,,0.0004981749410524622
6.93702,,,,0.00048476107178287153
6.937689,,,,0.00047005219310895796
6.938358,,,,0.00045534331443501663
6.939027,,,,0.00044063443576108224
6.939696,,,,0.00042592555708716867
6.940365,,,,0.00041121667841322734
6.941034,,,,0.00039650779973929295
6.941703,,,,0.00038179892106535857
6.942372,,,,0.00036709004239143805
6.943041,,,,0.00035238116371750366
6.94371,,,,0.0003376722850435693
6.944379,,,,0.00032296340636964876
6.945048,,,,0.0005158287829097816
6.945717,,,,0.000501923621261377
6.946386,,,,0.00048801845961297247
6.947055,,,,0.0004741132979645818
6.947724,,,,0.00046020813631617724
6.948393,,,,0.0004463029746677727
6.949062,,,,0.00043239781301938895
6.949731,,,,0.0004184926513709844
6.9504,,,,0.00040458748972257985
6.951069,,,,0.0003906823280741753
6.951738,,,,0.00037677716642579157
6.952407,,,,0.00036231662117366253
6.953076,,,,0.000346699240028045
6.953745,,,,0.00033108185888245517
6.954414,,,,0.00031546447773684455
6.955083,,,,0.0005148470965912338
6.955752,,,,0.0004992297154456163
6.956421,,,,0.0004836123343000265
6.957091,,,,0.00046797160878797595
6.95776,,,,0.0004523542276423653
6.958429,,,,0.0004367368464967755
6.959098,,,,0.00042111946535115796
6.959767,,,,0.00040550208420554734
6.960436,,,,0.0003906017088120828
6.961105,,,,0.00037576302384857013
6.961774,,,,0.00036092433888505054
6.962443,,,,0.0003460856539215379
6.963112,,,,0.0003312469689580391
6.963781,,,,0.0003164082839945265
6.96445,,,,0.0003015695990310138
6.965119,,,,0.000504730914067511
6.965788,,,,0.0004898922291039984
6.966457,,,,0.0004750535441404788
6.967126,,,,0.00046021485917696614
6.967795,,,,0.0004456342086070139
6.968464,,,,0.0004312958859892385
6.969133,,,,0.0004169575633714631
6.969802,,,,0.00040261924075370853
6.970471,,,,0.00038828091813593313
6.97114,,,,0.00037394259551815773
6.971809,,,,0.0003596042729003823
6.972478,,,,0.0003452659502826208
6.973147,,,,0.00033092762766485234
6.973816,,,,0.00031658930504707694
6.974485,,,,0.0003022509824293154
6.975154,,,,0.000492056249730144
6.975823,,,,0.0004788615182497666
6.976492,,,,0.00046566678676939616
6.977161,,,,0.0004524720552890396
6.97783,,,,0.0004392773238086692
6.978499,,,,0.0004260825923282918
6.979168,,,,0.0004128878608479353
6.979837,,,,0.00039969312936756485
6.980506,,,,0.0003864983978871875
6.981175,,,,0.00037330366640681706
6.981844,,,,0.0003601089349264605
6.982513,,,,0.0003469142034460901
6.983182,,,,0.00033315843824408
6.983851,,,,0.0003191850105816324
6.98452,,,,0.000305211582919164
6.985189,,,,0.0005102381552566856
6.985858,,,,0.0004962647275942172
6.986527,,,,0.00048229129993176273
6.987196,,,,0.00046831787226929433
6.987865,,,,0.00045434444460682594
6.988534,,,,0.0004403710169443714
6.989203,,,,0.000426397589281903
6.989872,,,,0.0004124241616194346
6.990541,,,,0.0003984507339569593
6.99121,,,,0.0003844773062945117
6.991879,,,,0.0003705038786320433
6.992548,,,,0.000356530450969568
6.993217,,,,0.0003425570233071204
6.993886,,,,0.00032858359564464507
6.994555,,,,0.00031461016798217667
6.995224,,,,0.0005076367403197071
6.995893,,,,0.0004936633126572526
6.996562,,,,0.0004796898849947842
6.997231,,,,0.0004657164573323158
6.9979,,,,0.0004517430296698613
6.998569,,,,0.0004372796951733829
6.999238,,,,0.0004227680939937403
6.999907,,,,0.0004082564928141047
7.000577,,,,0.0003937232001528998
7.001246,,,,0.0003792115989732642
7.001915,,,,0.00036469999779362855
7.002584,,,,0.00035018839661401374
7.003253,,,,0.0003356767954343712
7.003922,,,,0.00032116519425473555
7.004591,,,,0.00030665359307512075
7.00526,,,,0.0004851419918954908
7.005929,,,,0.0004720846991329575
7.006598,,,,0.00046036086967551904
7.007267,,,,0.00044863704021808753
7.007936,,,,0.0004369132107606491
7.008605,,,,0.0004251893813032037
7.009274,,,,0.00041346555184577916
7.009943,,,,0.0004017417223883338
7.010612,,,,0.0003900178929308884
7.011281,,,,0.00037829406347344996
7.01195,,,,0.0003665702340160254
7.012619,,,,0.00035484640455858
7.013288,,,,0.0003429006429154849
7.013957,,,,0.00032927331817343697
7.014626,,,,0.0003156459934314029
7.015295,,,,0.0005100186686893479
7.015964,,,,0.0004963913439472931
7.016633,,,,0.00048276401920526596
7.017302,,,,0.0004691366944632111
7.017971,,,,0.00045550936972115624
7.01864,,,,0.0004418820449791083
7.019309,,,,0.0004282547202370743
7.019978,,,,0.0004146273954950194
7.020647,,,,0.0004010000707529715
7.021316,,,,0.00038769902961276886
7.021985,,,,0.00037453028413463735
7.022654,,,,0.00036136153865650583
7.023323,,,,0.0003481927931783743
7.023992,,,,0.0003350240477002636
7.024661,,,,0.0003218553022221321
7.02533,,,,0.0005056865567439964
7.025999,,,,0.0004925178112658787
7.026668,,,,0.0004793490657877472
7.027337,,,,0.0004661803203096157
7.028006,,,,0.0004530115748314842
7.028675,,,,0.0004399874235083284
7.029344,,,,0.00042726860123795674
7.030013,,,,0.0004145497789675781
7.030682,,,,0.0004018309566972203
7.031351,,,,0.00038911213442684167
7.03202,,,,0.00037639331215647
7.032689,,,,0.00036367448988609136
7.033358,,,,0.00035095566761573355
7.034027,,,,0.0003382368453453549
7.034696,,,,0.00032551802307498323
7.035365,,,,0.000488799200804621
7.036034,,,,0.00047608037853424934
7.036703,,,,0.00046233091074841803
7.037372,,,,0.0004484872893755279
7.038041,,,,0.0004346436680026586
7.03871,,,,0.00042080004662976844
7.039379,,,,0.00040695642525688525
7.040048,,,,0.0003931128038840159
7.040717,,,,0.0003792691825111258
7.041386,,,,0.00036542556113823566
7.042055,,,,0.00035158193976535246
7.042724,,,,0.0003377383183924762
7.043393,,,,0.000323894697019593
7.044063,,,,0.00031096193483570733
7.044732,,,,0.00029893524762849427
7.045401,,,,0.0004889085604212612
7.04607,,,,0.00047688187321403425
7.046739,,,,0.00046485518600681425
7.047408,,,,0.0004528284987995873
7.048077,,,,0.00044080181159235343
7.048746,,,,0.00042877512438511955
7.049415,,,,0.0004167484371779065
7.050084,,,,0.0004047217499706726
7.050753,,,,0.00039269506276343874
7.051422,,,,0.0003802937159095715
7.052091,,,,0.00036478581615215916
7.05276,,,,0.0003492779163947399
7.053429,,,,0.0003337700166373206
7.054098,,,,0.0003182621168799221
7.054767,,,,0.00030275421712250977
7.055436,,,,0.0005002463173650884
7.056105,,,,0.00048473841760768993
7.056774,,,,0.0004692305178502776
7.057443,,,,0.0004537226180928583
7.058112,,,,0.000438214718335439
7.058781,,,,0.0004227068185780475
7.05945,,,,0.00040982081228099765
7.060119,,,,0.000397967176533974
7.060788,,,,0.0003861135407869712
7.061457,,,,0.00037425990503994755
7.062126,,,,0.0003624062692929239
7.062795,,,,0.00035055263354590027
7.063464,,,,0.00033869899779889745
7.064133,,,,0.0003268453620518738
7.064802,,,,0.00031499172630485017
7.065471,,,,0.0005071380905578501
7.06614,,,,0.0004952844548108265
7.066809,,,,0.0004826469472232059
7.067478,,,,0.000468284171469692
7.068147,,,,0.00045392139571619194
7.068816,,,,0.00043955861996267803
7.069485,,,,0.0004251958442091572
7.070154,,,,0.00041083306845565715
7.070823,,,,0.00039647029270214323
7.071492,,,,0.0003821075169486224
7.072161,,,,0.00036774474119510153
7.07283,,,,0.00035338196544160844
7.073499,,,,0.0003390191896880876
7.074168,,,,0.00032465641393456673
7.074837,,,,0.00031161287288503786
7.075506,,,,0.0005007040806849841
7.076175,,,,0.00048779528848494347
7.076844,,,,0.0004748864962848959
7.077513,,,,0.00046197770408486216
7.078182,,,,0.00044906891188481457
7.078851,,,,0.000436160119684767
7.07952,,,,0.0004232513274847402
7.080189,,,,0.0004103425352846926
7.080858,,,,0.000397433743084645
7.081527,,,,0.00038452495088459743
7.082196,,,,0.0003720276424953872
7.082865,,,,0.00035991446494689633
7.083534,,,,0.00034780128739840543
7.084203,,,,0.0003356881098499284
7.084872,,,,0.0003235749323014375
7.085541,,,,0.0005034617547529513
7.08621,,,,0.0004913485772044604
7.086879,,,,0.0004792353996559903
7.087548,,,,0.00046712222210749943
7.088218,,,,0.00045499093816506186
7.088887,,,,0.00044287776061658485
7.089556,,,,0.00043050902333179736
7.090225,,,,0.00041614624757828345
7.090894,,,,0.0004017834718247834
7.091563,,,,0.0003874206960712695
7.092232,,,,0.00037305792031774865
7.092901,,,,0.00035869514456423474
7.09357,,,,0.0003443323688107347
7.094239,,,,0.00032996959305721385
7.094908,,,,0.00031560681730369994
7.095577,,,,0.00048724404155019857
7.096246,,,,0.00047288126579668466
7.096915,,,,0.0004585184900431638
7.097584,,,,0.000444738076324315
7.098253,,,,0.000431197241923538
7.098922,,,,0.0004176564075227471
7.099591,,,,0.00040411557312194923
7.10026,,,,0.00039057473872117915
7.100929,,,,0.0003770339043203813
7.101598,,,,0.0003634930699195904
7.102267,,,,0.00034995223551879256
7.102936,,,,0.0003364114011180225
7.103605,,,,0.00032287056671722464
7.104274,,,,0.00030932973231643374
7.104943,,,,0.0002954811909703092
7.105612,,,,0.000469926287867857
7.106281,,,,0.0004553713847653962
7.10695,,,,0.00044081648166293536
7.107619,,,,0.0004262615785605023
7.108288,,,,0.00041170667545804146
7.108957,,,,0.00039715177235558063
7.109626,,,,0.00038259686925314756
7.110295,,,,0.00036804196615068674
7.110964,,,,0.0003534870630482259
7.111633,,,,0.000338932159945772
7.112302,,,,0.000324377256843332
7.112971,,,,0.0003115387486402124
7.11364,,,,0.00029886317154046577
7.114309,,,,0.0002861875944407191
7.114978,,,,0.00027351201734098635
7.115647,,,,0.00046483644024123555
7.116316,,,,0.0004521608631414889
7.116985,,,,0.00043948528604176307
7.117654,,,,0.0004268097089420164
7.118323,,,,0.00041413413184226977
7.118992,,,,0.0004014585547425231
7.119661,,,,0.00038878297764279035
7.12033,,,,0.00037619534896825985
7.120999,,,,0.0003636928233287304
7.121668,,,,0.00035119029768920784
7.122337,,,,0.00033868777204967143
7.123006,,,,0.000326185246410135
7.123675,,,,0.0003136827207705986
7.124344,,,,0.000301180195131083
7.125013,,,,0.0004746776694915522
7.125682,,,,0.0004621751438520158
7.126351,,,,0.00044967261821249327
7.12702,,,,0.0004371700925729638
7.127689,,,,0.0004246407907481306
7.128358,,,,0.00041187865252943073
7.129027,,,,0.0003991165143107517
7.129696,,,,0.0003863543760920518
7.130365,,,,0.00037359223787335194
7.131034,,,,0.0003608300996546729
7.131704,,,,0.00034804888499617714
7.132373,,,,0.0003352867467774842
7.133042,,,,0.0003225246085587982
7.133711,,,,0.00030976247034009835
7.13438,,,,0.0002970003321213985
7.135049,,,,0.0004742381939027013
7.135718,,,,0.00046210071782304407
7.136387,,,,0.0004502315261235984
7.137056,,,,0.00043836233442415273
7.137725,,,,0.0004264931427247279
7.138394,,,,0.0004146239510252822
7.139063,,,,0.00040275475932583654
7.139732,,,,0.0003908855676263909
7.140401,,,,0.0003790163759269591
7.14107,,,,0.0003671471842275134
7.141739,,,,0.00035527799252806774
7.142408,,,,0.00034340880082863595
7.143077,,,,0.0003309688293213556
7.143746,,,,0.00031725494346035443
7.144415,,,,0.0003035410575993533
7.145084,,,,0.00048382717173836576
7.145753,,,,0.0004701132858773646
7.146422,,,,0.0004563994000163635
7.147091,,,,0.0004426855141553762
7.14776,,,,0.0004289716282943751
7.148429,,,,0.00041525774243337393
7.149098,,,,0.00040154385657236585
7.149767,,,,0.00038782997071138553
7.150436,,,,0.0003741160848503844
7.151105,,,,0.00036165417068954875
7.151774,,,,0.00034932469651023645
7.152443,,,,0.00033699522233090334
7.153112,,,,0.00032466574815157717
7.153781,,,,0.000312336273972251
7.15445,,,,0.0003000067997929387
7.155119,,,,0.00046667732561361114
7.155788,,,,0.00045434785143427803
7.156457,,,,0.00044201837725496573
7.157126,,,,0.00042968890307563956
7.157795,,,,0.0004173594288963134
7.158464,,,,0.0004044163081768498
7.159133,,,,0.00039085770365219347
7.159802,,,,0.0003772990991275163
7.160471,,,,0.0003637404946028322
7.16114,,,,0.00035018189007817585
7.161809,,,,0.0003366232855534987
7.162478,,,,0.0003230646810288146
7.163147,,,,0.0003095060765041374
7.163816,,,,0.00029594747197948107
7.164485,,,,0.0002823888674548039
7.165154,,,,0.0004718302629301216
7.165823,,,,0.00045845770133635944
7.166492,,,,0.0004466040655893358
7.167161,,,,0.00043475042984231216
7.16783,,,,0.0004228967940952885
7.168499,,,,0.0004110431583482857
7.169168,,,,0.00039918952260126206
7.169837,,,,0.0003873358868542384
7.170506,,,,0.00037548225110722866
7.171175,,,,0.000363628615360205
7.171844,,,,0.0003517749796131883
7.172513,,,,0.0003399213438661647
7.173182,,,,0.0003280677081191549
7.173851,,,,0.00031676230241961534
7.17452,,,,0.00030568736285468967
7.17519,,,,0.0004885958688210651
7.175859,,,,0.0004775209292561394
7.176528,,,,0.00046644598969121376
7.177197,,,,0.00045537105012630197
7.177866,,,,0.00044429611056136936
7.178535,,,,0.0004332211709964437
7.179204,,,,0.000422146231431518
7.179873,,,,0.00041107129186660624
7.180542,,,,0.00039999635230167363
7.181211,,,,0.0003880895666330056
7.18188,,,,0.00037424594526013627
7.182549,,,,0.0003604023238872531
7.183218,,,,0.00034655870251436294
7.183887,,,,0.0003327150811414728
7.184556,,,,0.0003188714597686035
7.185225,,,,0.0004890278383957239
7.185894,,,,0.00047518421702283375
7.186563,,,,0.00046134059564996444
7.187232,,,,0.0004474969742770743
7.187901,,,,0.0004336533529041911
7.18857,,,,0.00041980973153130097
7.189239,,,,0.00040715219123976104
7.189908,,,,0.00039463325808626604
7.190577,,,,0.0003821143249327641
7.191246,,,,0.00036959539177927603
7.191915,,,,0.0003570764586257741
7.192584,,,,0.0003445575254722791
7.193253,,,,0.00033203859231877714
7.193922,,,,0.00031951965916528907
7.194591,,,,0.00030700072601179407
7.19526,,,,0.00048348179285828685
7.195929,,,,0.0004709628597047988
7.196598,,,,0.00045727191442605786
7.197267,,,,0.0004424332294625452
7.197936,,,,0.00042759454449903256
7.198605,,,,0.0004127558595355338
7.199274,,,,0.00039791717457202114
7.199943,,,,0.00038307848960850155
7.200612,,,,0.0003682398046450097
7.201281,,,,0.00035340111968149707
7.20195,,,,0.0003385624347179775
7.202619,,,,0.00032372374975446483
7.203288,,,,0.00030888506479096606
7.203957,,,,0.00029434533094480075
7.204626,,,,0.0002824916951977771
7.205295,,,,0.000458638059450768
7.205964,,,,0.0004467844237037444
7.206633,,,,0.00043493078795672074
7.207302,,,,0.0004230771522096971
7.207971,,,,0.0004112235164626943
7.20864,,,,0.00039936988071567064
7.209309,,,,0.000387516244968647
7.209978,,,,0.00037566260922162337
7.210647,,,,0.00036380897347462055
7.211316,,,,0.0003519553377275969
7.211985,,,,0.00033981991128621825
7.212654,,,,0.0003275608605402408
7.213323,,,,0.0003153018097942495
7.213992,,,,0.00030304275904825817
7.214661,,,,0.0002907837083022599
7.21533,,,,0.00044752465755628495
7.215999,,,,0.00043526560681029364
7.216668,,,,0.0004230065560642954
7.217337,,,,0.00041074750531831794
7.218006,,,,0.0003984884545723266
7.218676,,,,0.00038621107938575233
7.219345,,,,0.0003737315895646978
7.220014,,,,0.00036075315471516267
7.220683,,,,0.0003477747198656275
7.221352,,,,0.0003347962850160924
7.222021,,,,0.0003218178501665711
7.22269,,,,0.00030883941531703596
7.223359,,,,0.00029586098046749387
7.224028,,,,0.00028288254561797954
7.224697,,,,0.00026990411076843746
7.225366,,,,0.000444925675918903
7.226035,,,,0.0004319472410693678
7.226704,,,,0.00041896880621984656
7.227373,,,,0.0004068482246263813
7.228042,,,,0.00039482153741914744
7.228711,,,,0.00038279485021192744
7.22938,,,,0.0003707681630047005
7.230049,,,,0.0003587414757974666
7.230718,,,,0.00034671478859023275
7.231387,,,,0.0003346881013830197
7.232056,,,,0.0003226614141757858
7.232725,,,,0.00031063472696855193
7.233394,,,,0.00029860803976133887
7.234063,,,,0.000286581352554105
7.234732,,,,0.0002741896881633052
7.235401,,,,0.000444427549944601
7.23607,,,,0.00043166541172592193
7.236739,,,,0.00041890327350722206
7.237408,,,,0.0004061411352885222
7.238077,,,,0.00039337899706984314
7.238746,,,,0.00038061685885114327
7.239415,,,,0.0003678547206324434
7.240084,,,,0.00035509258241375047
7.240753,,,,0.0003423304441950645
7.241422,,,,0.00032956830597637155
7.242091,,,,0.00031682044033060075
7.24276,,,,0.0003042148324608959
7.243429,,,,0.0002916092245911703
7.244098,,,,0.0002790036167214516
7.244767,,,,0.00026639800885173287
7.245436,,,,0.0004317924009820326
7.246105,,,,0.0004191867931123139
7.246774,,,,0.0004065811852425952
7.247443,,,,0.00039397557737289035
7.248112,,,,0.00038136996950317165
7.248781,,,,0.000368764361633446
7.24945,,,,0.0003561587537637273
7.250119,,,,0.00034329177690518853
7.250788,,,,0.00033031334205564644
7.251457,,,,0.0003173349072061113
7.252126,,,,0.00030435647235659
7.252795,,,,0.0002913780375070549
7.253464,,,,0.00027839960265751973
7.254133,,,,0.0002654211678079846
7.254802,,,,0.0002524427329584633
7.255471,,,,0.00041946429810892777
7.25614,,,,0.0004064858632593857
7.256809,,,,0.00039350742840987135
7.257478,,,,0.0003807082426708422
7.258147,,,,0.0003683354525431948
7.258816,,,,0.00035596266241554736
7.259485,,,,0.0003435898722879138
7.260154,,,,0.0003312170821602664
7.260823,,,,0.000318844292032619
7.261492,,,,0.00030647150190498545
7.262162,,,,0.0002940802173227314
7.262831,,,,0.00028170742719508396
7.2635,,,,0.0002693346370674504
7.264169,,,,0.000256961846939803
7.264838,,,,0.00024458905681214865
7.265507,,,,0.00041905220892717726
7.266176,,,,0.0004076161781971094
7.266845,,,,0.00039618014746703456
7.267514,,,,0.0003847441167369528
7.268183,,,,0.00037330808600689186
7.268852,,,,0.0003618720552768101
7.269521,,,,0.0003504360245467353
7.27019,,,,0.0003389999938166535
7.270859,,,,0.0003275639630865926
7.271528,,,,0.0003161279323565108
7.272197,,,,0.000304691901626436
7.272866,,,,0.0002923942967935772
7.273535,,,,0.0002792428104838318
7.274204,,,,0.00026609132417409337
7.274873,,,,0.000252939837864348
7.275542,,,,0.00040478835155461496
7.276211,,,,0.00039163686524486957
7.27688,,,,0.0003784853789351242
7.277549,,,,0.0003653338926253996
7.278218,,,,0.00035218240631565423
7.278887,,,,0.00033903092000590884
7.279556,,,,0.00032587943369616346
7.280225,,,,0.00031292130114762146
7.280894,,,,0.00030175987124143183
7.281563,,,,0.00029059844133524915
7.282232,,,,0.0002794370114290734
7.282901,,,,0.0002682755815228907
7.28357,,,,0.00025711415161670803
7.284239,,,,0.0002459527217105184
7.284908,,,,0.0002347912918043496
7.285577,,,,0.0004096298618981656
7.286246,,,,0.00039846843199197596
7.286915,,,,0.00038730700208580715
7.287584,,,,0.0003761455721796175
7.288253,,,,0.00036465477610866937
7.288922,,,,0.000353017436992481
7.289591,,,,0.00034138009787631346
7.29026,,,,0.0003297427587601251
7.290929,,,,0.0003181054196439437
7.291598,,,,0.0003064680805277692
7.292267,,,,0.00029483074141158777
7.292936,,,,0.0002831934022953994
7.293605,,,,0.000271556063179218
7.294274,,,,0.0002599187240630435
7.294943,,,,0.0002482813849468621
7.295612,,,,0.00042227914449719656
7.296281,,,,0.0004093703522971698
7.29695,,,,0.0003964615600971222
7.297619,,,,0.0003835527678970746
7.298288,,,,0.000370643975697027
7.298957,,,,0.0003577351834969933
7.299626,,,,0.0003448263912969457
7.300295,,,,0.00033191759909690505
7.300964,,,,0.00031900880689687133
7.301633,,,,0.00030610001469682374
7.302302,,,,0.00029319122249677615
7.302971,,,,0.00028028243029672856
7.30364,,,,0.0002690183489802156
7.304309,,,,0.000257943409415283
7.304978,,,,0.0002468684698503573
7.305647,,,,0.00040679353028544307
7.306317,,,,0.0003957020362518049
7.306986,,,,0.0003846270966868792
7.307655,,,,0.0003735521571219605
7.308324,,,,0.0003624772175570348
7.308993,,,,0.00035140227799210916
7.309662,,,,0.00034032733842717655
7.310331,,,,0.00032925239886226476
7.311,,,,0.000317409238848633
7.311669,,,,0.0003047769069195183
7.312338,,,,0.0002921445749904175
7.313007,,,,0.0002795122430612959
7.313676,,,,0.00026687991113218124
7.314345,,,,0.0002542475792030596
7.315014,,,,0.0004296152472739595
7.315683,,,,0.00041698291534484483
7.316352,,,,0.0004043505834157232
7.317021,,,,0.00039171825148660855
7.31769,,,,0.00037908591955750776
7.318359,,,,0.00036655278515760475
7.319028,,,,0.0003550452523310016
7.319697,,,,0.0003435377195044123
7.320366,,,,0.00033203018667780915
7.321035,,,,0.000320522653851206
7.321704,,,,0.0003090151210246028
7.322373,,,,0.00029750758819801354
7.323042,,,,0.00028600005537140344
7.323711,,,,0.0002744925225448003
7.32438,,,,0.000262984989718211
7.325049,,,,0.00042947745689160544
7.325718,,,,0.0004179699240650023
7.326387,,,,0.00040665923148872074
7.327056,,,,0.00039543985211392546
7.327725,,,,0.00038422047273910936
7.328394,,,,0.00037300109336429327
7.329063,,,,0.00036178171398949105
7.329732,,,,0.00035056233461467495
7.330401,,,,0.0003393429552398658
7.33107,,,,0.0003281235758650497
7.331739,,,,0.0003169041964902475
7.332408,,,,0.0003056848171154314
7.333077,,,,0.0002944654377406222
7.333746,,,,0.00028300953768546633
7.334415,,,,0.0002709828504782394
7.335084,,,,0.00042395616327101093
