"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Volume in mL"
# Values represent volume of structure with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_Volume_mL,CouchSurface_11_Volume_mL,override_1_Volume_mL,PTV_5mm_4cm_sphere_Volume_mL,.GTV_point_source_Volume_mL,OAR_2_1_Volume_mL
321078.924179,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321120.247078,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321161.569977,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321202.892876,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321244.215775,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321285.538673,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321326.861572,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321368.184471,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321409.507370,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321450.830269,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321492.153168,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321533.476067,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321574.798965,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321616.121864,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321657.444763,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321698.767662,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321740.090561,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321781.413460,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321822.736359,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321864.059258,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321905.382156,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321946.705055,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
321988.027954,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322029.350853,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322070.673752,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322111.996651,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322153.319550,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322194.642448,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322235.965347,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322277.288246,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322318.611145,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322359.934044,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322401.256943,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322442.579842,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322483.902740,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322525.225639,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322566.548538,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322607.871437,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322649.194336,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322690.517235,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322731.840134,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322773.163033,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322814.485931,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322855.808830,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322897.131729,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322938.454628,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
322979.777527,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323021.100426,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323062.423325,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323103.746223,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323145.069122,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323186.392021,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323227.714920,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323269.037819,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323310.360718,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323351.683617,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323393.006516,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323434.329414,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323475.652313,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323516.975212,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323558.298111,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323599.621010,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323640.943909,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323682.266808,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323723.589706,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323764.912605,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323806.235504,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323847.558403,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323888.881302,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323930.204201,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
323971.527100,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324012.849998,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324054.172897,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324095.495796,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324136.818695,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324178.141594,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324219.464493,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324260.787392,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324302.110291,0.3855,0.0000,0.3855,0.3855,0.3855,0.0000
324343.433189,0.3785,0.0000,0.3785,0.3785,0.3785,0.0000
324384.756088,0.3785,0.0000,0.3785,0.3785,0.3785,0.0000
324426.078987,0.3785,0.0000,0.3785,0.3785,0.3785,0.0000
324467.401886,0.3785,0.0000,0.3785,0.3785,0.3785,0.0000
324508.724785,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324550.047684,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324591.370583,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324632.693481,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324674.016380,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324715.339279,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324756.662178,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324797.985077,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324839.307976,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324880.630875,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324921.953773,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
324963.276672,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325004.599571,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325045.922470,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325087.245369,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325128.568268,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325169.891167,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325211.214066,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325252.536964,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325293.859863,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325335.182762,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325376.505661,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325417.828560,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325459.151459,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325500.474358,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325541.797256,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325583.120155,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325624.443054,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325665.765953,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325707.088852,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325748.411751,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325789.734650,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325831.057549,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325872.380447,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325913.703346,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325955.026245,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
325996.349144,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326037.672043,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326078.994942,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326120.317841,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326161.640739,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326202.963638,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326244.286537,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326285.609436,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326326.932335,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326368.255234,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326409.578133,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326450.901031,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326492.223930,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326533.546829,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326574.869728,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326616.192627,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326657.515526,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326698.838425,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326740.161324,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326781.484222,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326822.807121,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326864.130020,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326905.452919,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326946.775818,0.3715,0.0000,0.3715,0.3715,0.3715,0.0000
326988.098717,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327029.421616,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327070.744514,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327112.067413,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327153.390312,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327194.713211,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327236.036110,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327277.359009,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327318.681908,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327360.004807,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327401.327705,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327442.650604,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327483.973503,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327525.296402,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327566.619301,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327607.942200,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327649.265099,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327690.587997,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327731.910896,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327773.233795,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327814.556694,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327855.879593,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327897.202492,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327938.525391,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
327979.848289,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328021.171188,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328062.494087,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328103.816986,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328145.139885,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328186.462784,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328227.785683,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328269.108582,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328310.431480,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328351.754379,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328393.077278,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328434.400177,0.3645,0.0000,0.3645,0.3645,0.3645,0.0000
328475.723076,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328517.045975,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328558.368874,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328599.691772,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328641.014671,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328682.337570,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328723.660469,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328764.983368,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328806.306267,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328847.629166,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328888.952065,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328930.274963,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
328971.597862,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329012.920761,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329054.243660,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329095.566559,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329136.889458,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329178.212357,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329219.535255,0.3575,0.0000,0.3575,0.3575,0.3575,0.0000
329260.858154,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329302.181053,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329343.503952,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329384.826851,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329426.149750,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329467.472649,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329508.795547,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329550.118446,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329591.441345,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329632.764244,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329674.087143,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329715.410042,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329756.732941,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329798.055840,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329839.378738,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329880.701637,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329922.024536,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
329963.347435,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330004.670334,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330045.993233,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330087.316132,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330128.639030,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330169.961929,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330211.284828,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330252.607727,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330293.930626,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330335.253525,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330376.576424,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330417.899323,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330459.222221,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330500.545120,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330541.868019,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330583.190918,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330624.513817,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330665.836716,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330707.159615,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330748.482513,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330789.805412,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330831.128311,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330872.451210,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330913.774109,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330955.097008,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
330996.419907,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331037.742805,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331079.065704,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331120.388603,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331161.711502,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331203.034401,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331244.357300,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331285.680199,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331327.003098,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331368.325996,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331409.648895,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331450.971794,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331492.294693,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331533.617592,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331574.940491,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331616.263390,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331657.586288,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331698.909187,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331740.232086,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331781.554985,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331822.877884,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331864.200783,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331905.523682,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331946.846581,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
331988.169479,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332029.492378,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332070.815277,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332112.138176,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332153.461075,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332194.783974,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332236.106873,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332277.429771,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332318.752670,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332360.075569,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332401.398468,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332442.721367,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332484.044266,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332525.367165,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332566.690063,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332608.012962,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332649.335861,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332690.658760,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332731.981659,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332773.304558,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332814.627457,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332855.950356,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332897.273254,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332938.596153,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
332979.919052,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333021.241951,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333062.564850,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333103.887749,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333145.210648,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333186.533546,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333227.856445,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333269.179344,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333310.502243,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333351.825142,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333393.148041,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333434.470940,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333475.793839,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333517.116737,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333558.439636,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333599.762535,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333641.085434,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333682.408333,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333723.731232,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333765.054131,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333806.377029,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333847.699928,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333889.022827,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333930.345726,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
333971.668625,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334012.991524,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334054.314423,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334095.637321,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334136.960220,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334178.283119,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334219.606018,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334260.928917,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334302.251816,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334343.574715,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334384.897614,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334426.220512,0.3505,0.0000,0.3505,0.3505,0.3505,0.0000
334467.543411,0.3435,0.0000,0.3435,0.3435,0.3435,0.0000
334508.866310,0.3435,0.0000,0.3435,0.3435,0.3435,0.0000
334550.189209,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334591.512108,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334632.835007,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334674.157906,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334715.480804,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334756.803703,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334798.126602,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334839.449501,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334880.772400,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334922.095299,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
334963.418198,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
335004.741096,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
335046.063995,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
335087.386894,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
335128.709793,0.3365,0.0000,0.3365,0.3365,0.3365,0.0000
335170.032692,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335211.355591,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335252.678490,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335294.001389,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335335.324287,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335376.647186,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335417.970085,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335459.292984,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335500.615883,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335541.938782,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335583.261681,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335624.584579,0.3294,0.0000,0.3294,0.3294,0.3294,0.0000
335665.907478,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335707.230377,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335748.553276,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335789.876175,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335831.199074,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335872.521973,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335913.844872,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335955.167770,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
335996.490669,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336037.813568,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336079.136467,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336120.459366,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336161.782265,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336203.105164,0.3224,0.0000,0.3224,0.3224,0.3224,0.0000
336244.428062,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336285.750961,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336327.073860,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336368.396759,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336409.719658,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336451.042557,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336492.365456,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336533.688354,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336575.011253,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336616.334152,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336657.657051,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336698.979950,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336740.302849,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336781.625748,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336822.948647,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336864.271545,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
