BQML,PTV_5mm_4cm_sphere_Diff,override_1_Diff,OAR_2_1_Diff,.GTV_point_source_Diff
118183.490753,-4.656907560546264e-07,,,0.0010994330536133745
118224.813652,-2.8131854992036187e-06,,,0.0008572147742934577
118266.136551,7.970065057616438e-05,,,0.0017689964949733072
118307.45945,2.6214486651555957e-05,,,0.0015267782156532794
118348.782349,-3.7210942444021455e-07,,,0.0012845599363332516
118390.105247,-3.7210942444021455e-07,,,0.0010423416628748683
118431.428146,0.00013562789057556396,,,0.0019551233835547466
118472.751045,8.594377976794965e-05,,,0.0017129051042348298
118514.073944,3.296220229544178e-05,,,0.001470686824914691
118555.396843,-2.785280928188638e-07,,,0.0012284685455947741
118596.719742,-2.785280928188638e-07,,,0.0009862502662746353
118638.042641,-2.785280928188638e-07,,,0.0007440319869547185
118679.36554,-2.785280928188638e-07,,,0.0005018137076345797
118720.688438,-2.785280928188638e-07,,,0.00025959543417619635
118762.011337,-2.785280928188638e-07,,,1.737715485605751e-05
118803.334236,-2.785280928188638e-07,,,-0.0002248411244638593
118844.657135,-2.785280928188638e-07,,,-0.00046705940378399813
118885.980034,-2.785280928188638e-07,,,-0.0007092776831039149
118927.302933,0.00013572147190717837,,,0.00020350403757585234
118968.625832,0.00025715789228716174,,,0.0011162857582558416
119009.94873,0.00015018539201475112,,,0.0008740674847974583
119051.271629,4.321288915366123e-05,,,0.0006318492054774305
119092.594528,-9.181012844416969e-08,,,0.0003896309261574027
119133.917427,-9.181012844416969e-08,,,0.00014741264683737487
119175.240326,-9.181012844416969e-08,,,3.8865239349039626e-07
119216.563225,-9.181012844416969e-08,,,3.8865239349039626e-07
119257.886124,-9.181012844416969e-08,,,3.8865239349039626e-07
119299.209023,-9.181012844416969e-08,,,3.8865239349039626e-07
119340.531921,-9.181012844416969e-08,,,3.8865239349039626e-07
119381.85482,-9.181012844416969e-08,,,3.8865239349039626e-07
119423.177719,-9.181012844416969e-08,,,3.8865239349039626e-07
119464.500618,-9.181012844416969e-08,,,3.8865239349039626e-07
119505.823517,-9.181012844416969e-08,,,3.8865239349039626e-07
119547.146416,-9.181012844416969e-08,,,3.8865239349039626e-07
119588.469315,-9.181012844416969e-08,,,3.8865239349039626e-07
119629.792213,-9.181012844416969e-08,,,3.8865239349039626e-07
119671.115112,-9.181012844416969e-08,,,3.8865239349039626e-07
119712.438011,-9.181012844416969e-08,,,3.8865239349039626e-07
119753.76091,-9.181012844416969e-08,,,3.8865239349039626e-07
119795.083809,-9.181012844416969e-08,,,3.8865239349039626e-07
119836.406708,9.948692618817756e-05,,,0.0011543886523934788
119877.729607,4.650534871566969e-05,,,0.0011543886523934788
119919.052505,1.7712031702421527e-09,,,0.0011543886523934788
119960.375404,1.7712031702421527e-09,,,0.0010701257931634567
120001.698303,1.7712031702421527e-09,,,0.0008279075138435399
120043.021202,1.7712031702421527e-09,,,0.000585689234523401
120084.344101,0.00013600177120316748,,,0.0014984709552035014
120125.667,0.00013600177120316748,,,0.0012562526758833625
120166.989899,2.989130475081897e-05,,,0.0010140343965634457
120208.312798,5.891880188969162e-05,,,0.001926816117243324
120249.635696,1.8848916754493628e-07,,,0.0016845978437849407
120290.958595,1.8848916754493628e-07,,,0.0014423795644649129
120332.281494,1.8848916754493628e-07,,,0.001200161285144885
120373.604393,1.8848916754493628e-07,,,0.0010564309116081194
120414.927292,1.8848916754493628e-07,,,0.0009353219700881654
120456.250191,1.8848916754493628e-07,,,0.0008142130285681004
120497.57309,1.8848916754493628e-07,,,0.0006931040870481464
120538.895988,1.8848916754493628e-07,,,0.0005719951484589592
120580.218887,1.8848916754493628e-07,,,0.00045088620693900516
120621.541786,1.8848916754493628e-07,,,0.00032977726541905117
120662.864685,1.8848916754493628e-07,,,0.00020866832389909717
120704.187584,1.8848916754493628e-07,,,8.755938237914318e-05
120745.510483,1.8848916754493628e-07,,,-6.728453436344317e-05
120786.833382,-3.4215556571889905e-05,,,-0.00030950281368335997
120828.156281,4.880286595559252e-05,,,0.0006022789069964896
120869.479179,-4.221193860808048e-06,,,0.00036006063353810625
120910.802078,7.82926422145877e-05,,,0.0012728423542180956
120952.124977,2.4806478289958467e-05,,,0.0010306240748980677
120993.447876,0.00010759442132254188,,,0.001943405795578057
121034.770775,5.4612843850054826e-05,,,0.0017011875162580292
121076.093674,1.6312663775400194e-06,,,0.0014589692369380014
121117.416573,8.364968890505614e-05,,,0.0023717509576179907
121158.739471,3.066811271469627e-05,,,0.0020394414520218396
121200.06237,-4.3718550597759975e-07,,,0.0016761140330416868
121241.385269,-4.3718550597759975e-07,,,0.001312786614061645
121282.708168,0.00013556281449401963,,,0.0021034591950815917
121324.031067,9.022046346447016e-05,,,0.00174013177610155
121365.353966,3.673429953986174e-05,,,0.0013768043571215083
121406.676865,-3.436041743631879e-07,,,0.0010134769381414666
121447.999763,-3.436041743631879e-07,,,0.0006501495279538361
121489.322662,-3.436041743631879e-07,,,0.0002868221089736833
121530.645561,-3.436041743631879e-07,,,-2.5828453520282402e-05
121571.96846,-3.436041743631879e-07,,,-0.00014693739504034742
121613.291359,-9.781151687836276e-06,,,-0.0002680463365603014
121654.614258,7.273268438753172e-05,,,0.0007658447219197617
121695.937157,1.924652046291636e-05,,,0.0006447357803998077
121737.260056,-2.5002284274877606e-07,,,0.0005236268388798537
121778.582954,-2.5002284274877606e-07,,,0.0004025179002906665
121819.905853,0.00012829856733608674,,,0.0014364089587706186
121861.228752,0.00015833523903028418,,,0.0024703000172505707
121902.551651,5.237191072444969e-05,,,0.0023491910757306167
121943.87455,0.00010917268255735552,,,0.0031369978328941173
121985.197449,5.619110508484765e-05,,,0.0026525612742540616
122026.520348,3.209527612332841e-06,,,0.002168124715613895
122067.843246,3.02764532472688e-08,,,0.0016836881686970173
122109.166145,0.0001360302764532445,,,0.002354251610056979
122150.489044,0.00011488907912017565,,,0.0018698150514168121
122191.811943,6.190750164768166e-05,,,0.0013853784927768675
122233.134842,8.925924175166855e-06,,,0.0009009419341368119
122274.457741,9.194434670265622e-05,,,0.0015715053754966624
122315.78064,3.896276923016223e-05,,,0.0011209526127192726
122357.103539,0.00012184560844948067,,,0.002033734333399262
122398.426437,6.835944581920494e-05,,,0.0017915160599408786
122439.749336,1.4873281894596524e-05,,,0.0015492977806208508
122481.072235,3.110204480974432e-07,,,0.001307079501300823
122522.395134,0.00013631102044809468,,,0.0022188612219806725
122563.718033,0.00012769758832049255,,,0.0019766429426607557
122605.040932,7.471601084798468e-05,,,0.0017344246633406168
122646.363831,2.173443337549069e-05,,,0.0014922063840207
122687.686729,4.0460177971185507e-07,,,0.0012499881105622057
122729.009628,4.0460177971185507e-07,,,0.001081068161199683
122770.332527,4.0460177971185507e-07,,,0.0009599592196797291
122811.655426,4.0460177971185507e-07,,,0.0008388502781597751
122852.978325,4.0460177971185507e-07,,,0.0007177413366398211
122894.301224,4.0460177971185507e-07,,,0.0005966323951198671
122935.624123,4.0460177971185507e-07,,,0.0004755234535998021
122976.947021,4.0460177971185507e-07,,,0.00035441451501061483
123018.26992,4.0460177971185507e-07,,,0.00023330557349066083
123059.592819,4.0460177971185507e-07,,,0.00011219663197070684
123100.915718,4.0460177971185507e-07,,,-8.912309549247155e-06
123142.238617,4.0460177971185507e-07,,,-0.00013002125106920115
123183.561516,4.0460177971185507e-07,,,-0.00025113019258915514
123224.884415,9.19601726162983e-05,,,0.000782760865890908
123266.207314,3.897859514378349e-05,,,0.000661651924370843
123307.530212,-5.018168886677943e-07,,,0.0005405429857817667
123348.853111,-5.018168886677943e-07,,,0.0004194340442617017
123390.17601,-5.018168886677943e-07,,,0.00029832510274174773
123431.498909,-5.018168886677943e-07,,,0.00017721616122179373
123472.821808,-5.018168886677943e-07,,,5.610721970183974e-05
123514.144707,0.000128839147840204,,,0.0010899982781819029
123555.467606,7.535298391557477e-05,,,0.0009688893366618934
123596.790504,2.1866821285305982e-05,,,0.0008477803980727616
123638.113403,-4.0823555704644354e-07,,,0.0007266714565528076
123679.436302,-4.0823555704644354e-07,,,0.0006055625150327981
123720.759201,-4.0823555704644354e-07,,,0.0004844535735128441
123762.0821,-4.0823555704644354e-07,,,0.0003633446319928346
123803.404999,-4.0823555704644354e-07,,,0.00024223569047288063
123844.727898,-4.0823555704644354e-07,,,0.00012112674895292663
123886.050797,-4.0823555704644354e-07,,,1.666830213298276e-07
123927.373695,-4.0823555704644354e-07,,,1.666830213298276e-07
123968.696594,-4.0823555704644354e-07,,,1.666830213298276e-07
124010.019493,-4.0823555704644354e-07,,,1.666830213298276e-07
124051.342392,-4.0823555704644354e-07,,,1.666830213298276e-07
124092.665291,-4.0823555704644354e-07,,,1.666830213298276e-07
124133.98819,-4.0823555704644354e-07,,,1.666830213298276e-07
124175.311089,9.416455322347472e-05,,,0.0011541666830213182
124216.633987,4.1182977033107915e-05,,,0.0011541666830213182
124257.956886,-1.1907971355723523e-05,,,0.0011541666830213182
124299.279785,7.060586471964447e-05,,,0.00219615630714326
124340.602684,1.7119700795036052e-05,,,0.0019539380278232876
124381.925583,-2.2107289381068096e-07,,,0.0017117197485032043
124423.248482,-2.2107289381068096e-07,,,0.001469501469183232
124464.571381,-2.2107289381068096e-07,,,0.0012272831898631487
124505.894279,-2.2107289381068096e-07,,,0.0009850649164047098
124547.217178,-2.2107289381068096e-07,,,0.0007428466370846265
124588.540077,-2.2107289381068096e-07,,,0.0005006283577646542
124629.862976,-2.2107289381068096e-07,,,0.00025841007844457087
124671.185875,-2.2107289381068096e-07,,,1.619179912459856e-05
124712.508774,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124753.831673,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124795.154572,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124836.47747,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124877.800369,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124919.123268,-2.2107289381068096e-07,,,-3.0347424168075676e-07
124960.446167,-2.2107289381068096e-07,,,-3.0347424168075676e-07
125001.769066,-2.2107289381068096e-07,,,-3.0347424168075676e-07
125043.091965,-2.2107289381068096e-07,,,-3.0347424168075676e-07
125084.414864,-2.2107289381068096e-07,,,-9.652083095118558e-05
125125.737762,-2.2107289381068096e-07,,,-0.0003387391044096244
125167.060661,-2.2107289381068096e-07,,,-0.0005809573837295967
125208.38356,0.00011428116334445682,,,0.0003318243369502816
125249.706459,0.00014431783503866813,,,0.0012446060576303264
125291.029358,0.00017435450673283087,,,0.0021563877783102314
125332.352257,0.00010217846702622463,,,0.001914169498990148
125373.675156,4.919688955373064e-05,,,0.0016719512196701758
125414.998055,0.00013217870337339788,,,0.0025847329403501096
125456.320953,7.869254074312909e-05,,,0.0023425146668917263
125497.643852,2.520637681851373e-05,,,0.0019950339544346773
125538.966751,-2.801155507932418e-05,,,0.001630782038205214
125580.28965,5.5006867448172125e-05,,,0.0024215301219758234
125621.612549,2.025289975678135e-06,,,0.0020572782057465266
125662.935448,2.463890654141876e-07,,,0.0016930262895171189
125704.258347,2.463890654141876e-07,,,0.001328774373287822
125745.581245,2.463890654141876e-07,,,0.0009645224658732521
125786.904144,0.00013624638906541142,,,0.001755270549643806
125828.227043,0.00013624638906541142,,,0.0013910186334143981
125869.549942,9.06665277343871e-05,,,0.001069735201537525
125910.872841,3.7684950261879235e-05,,,0.0008275169222174417
125952.19574,-1.5296627210614755e-05,,,0.0005852986428974694
125993.518639,6.772179531688155e-05,,,0.0014970803635773744
126034.841537,1.4740219126514742e-05,,,0.001254862090118991
126076.164436,4.335517286499502e-07,,,0.0010126438107989078
126117.487335,4.335517286499502e-07,,,0.0007704255314789354
126158.810234,4.335517286499502e-07,,,0.0005282072521588521
126200.133133,4.335517286499502e-07,,,0.0002859889728388798
126241.456032,4.335517286499502e-07,,,4.377069351879648e-05
126282.778931,4.335517286499502e-07,,,-9.944814326440232e-05
126324.10183,4.335517286499502e-07,,,-0.00022055708478441183
126365.424728,-2.67527939139256e-06,,,-0.0003416660233735991
126406.747627,-5.565685686390737e-05,,,-0.0004627749648935531
126448.070526,2.6361565663601816e-05,,,0.00057111609358651
126489.393425,-4.7286693973663807e-07,,,0.00045000715206650055
126530.716324,-4.7286693973663807e-07,,,0.00032889821054654655
126572.039223,-4.7286693973663807e-07,,,0.00020778926902653705
126613.362122,-4.7286693973663807e-07,,,8.668032750658305e-05
126654.68502,-4.7286693973663807e-07,,,-1.822140948126716e-07
126696.007919,-4.7286693973663807e-07,,,-1.822140948126716e-07
126737.330818,-4.7286693973663807e-07,,,-1.822140948126716e-07
126778.653717,-4.7286693973663807e-07,,,-1.822140948126716e-07
126819.976616,-4.7286693973663807e-07,,,-1.822140948126716e-07
126861.299515,-4.7286693973663807e-07,,,-1.822140948126716e-07
126902.622414,-4.7286693973663807e-07,,,-1.822140948126716e-07
126943.945312,-4.7286693973663807e-07,,,-1.822140948126716e-07
126985.268211,-4.7286693973663807e-07,,,-1.822140948126716e-07
127026.59111,9.758730490441042e-05,,,0.0011548177859052045
127067.914009,4.460572743190255e-05,,,0.0009736122497964184
127109.236908,-3.7928560810834844e-07,,,0.000731393970476335
127150.559807,-3.7928560810834844e-07,,,0.0004891756911563627
127191.882706,-3.7928560810834844e-07,,,0.0002469574118362794
127233.205605,0.00010429026594187957,,,0.0011597391325163242
127274.528503,5.080410331160384e-05,,,0.0009175208590578854
127315.851402,-2.857042764939366e-07,,,0.0006753025797378021
127357.174301,-2.857042764939366e-07,,,0.00043308430041777424
127398.4972,-2.857042764939366e-07,,,0.00019086602109774642
127439.820099,-2.857042764939366e-07,,,-2.5502272498367784e-05
127481.142998,-2.857042764939366e-07,,,-0.00014661121401832178
127522.465897,0.0001357142957235033,,,0.0008862798444616571
127563.788795,8.726392030610625e-05,,,0.0007651709058725253
127605.111694,3.428234283359838e-05,,,0.0006440619643525158
127646.434593,-1.9212294487952475e-07,,,0.0005229530228325618
127687.757492,-1.9212294487952475e-07,,,0.00040184408131260785
127729.080391,-1.9212294487952475e-07,,,0.00028073513979265385
127770.40329,-1.9212294487952475e-07,,,0.00015962619827264435
127811.726189,-1.9212294487952475e-07,,,3.8517256752690354e-05
127853.049088,0.0001229235793101871,,,0.001072408315232698
127894.371986,6.99420031198203e-05,,,0.0009512993766435107
127935.694885,1.6960425647312427e-05,,,0.0008301904351235012
127977.017784,-9.854161325817401e-08,,,0.0007090814936036027
128018.340683,-9.854161325817401e-08,,,0.0005879725520835932
128059.663582,0.0001298651657411637,,,0.0016218636105636564
128100.986481,7.637900181653445e-05,,,0.0015007546690437024
128142.30938,0.0001588928378919094,,,0.0025336457275236812
128183.632278,0.00010569524473764275,,,0.0024125367889345495
128224.955177,5.2713667265148756e-05,,,0.0022739743879428564
128266.278076,8.862104997758857e-08,,,0.002031756108622773
128307.600975,8.862104997758857e-08,,,0.0017895378293027453
128348.923874,8.862104997758857e-08,,,0.0015473195499827175
128390.246773,8.862104997758857e-08,,,0.0013051012706626341
128431.569672,8.862104997758857e-08,,,0.0010628829913426063
128472.89257,8.862104997758857e-08,,,0.0008206647178841675
128514.215469,8.862104997758857e-08,,,0.0005784464385641397
128555.538368,8.862104997758857e-08,,,0.00033622815924411187
128596.861267,0.00011831659127472388,,,0.0012490098799240457
128638.184166,6.533501380221601e-05,,,0.0009329818546489621
128679.507065,0.00014835343632971926,,,0.001724654435668993
128720.829964,9.537185885721139e-05,,,0.0013613270166888958
128762.152863,0.00017839028138472157,,,0.002152999597708871
128803.475761,0.00012530520920846222,,,0.0017896721875212407
128844.79866,7.181904528383992e-05,,,0.0014263447685411434
128886.121559,0.00015433288135920792,,,0.00221701734956109
128927.444458,0.00010118183675167369,,,0.0018536899305811039
128968.767357,4.8200259279165825e-05,,,0.0014903625116010066
129010.090256,4.6294637644911374e-07,,,0.0011451489501043133
129051.413155,4.6294637644911374e-07,,,0.0010240400085843038
129092.736053,4.6294637644911374e-07,,,0.0009029310699951165
129134.058952,4.6294637644911374e-07,,,0.0007818221284751625
129175.381851,4.6294637644911374e-07,,,0.0006607131869552085
129216.70475,4.6294637644911374e-07,,,0.000539604245435199
129258.027649,4.6294637644911374e-07,,,0.00041849530391524503
129299.350548,4.6294637644911374e-07,,,0.00029738636239529104
129340.673447,4.6294637644911374e-07,,,0.00017627742087533704
129381.996346,4.6294637644911374e-07,,,5.516847935532754e-05
129423.319244,4.6294637644911374e-07,,,-5.273328129162813e-07
129464.642143,4.6294637644911374e-07,,,-5.273328129162813e-07
129505.965042,4.6294637644911374e-07,,,-5.273328129162813e-07
129547.287941,4.6294637644911374e-07,,,-5.273328129162813e-07
129588.61084,4.6294637644911374e-07,,,-5.273328129162813e-07
129629.933739,4.6294637644911374e-07,,,-5.273328129162813e-07
129671.256638,9.538768477083959e-05,,,0.0011544726671870453
129712.579536,4.240610858047278e-05,,,0.0011544726671870453
129753.902435,-4.434722919305356e-07,,,0.0011544726671870453
129795.225334,-4.434722919305356e-07,,,0.0011538122594497158
129836.548233,-4.434722919305356e-07,,,0.0010327033179297618
129877.871132,-4.434722919305356e-07,,,0.0009115943764097523
129919.194031,-4.434722919305356e-07,,,0.0007904854348897983
129960.51693,-4.434722919305356e-07,,,0.0006693764933698443
130001.839828,-4.434722919305356e-07,,,0.000548267554780657
130043.162727,-4.434722919305356e-07,,,0.0004271586132606475
130084.485626,-4.434722919305356e-07,,,0.00030604967174074904
130125.808525,-4.434722919305356e-07,,,0.00018494073022073954
130167.131424,-4.434722919305356e-07,,,6.383178870073003e-05
130208.454323,-4.434722919305356e-07,,,-2.6052224549877323e-07
130249.777222,-4.434722919305356e-07,,,-2.6052224549877323e-07
130291.100121,-4.434722919305356e-07,,,-2.6052224549877323e-07
130332.423019,-4.434722919305356e-07,,,-2.6052224549877323e-07
130373.745918,-4.434722919305356e-07,,,-2.6052224549877323e-07
130415.068817,-4.434722919305356e-07,,,-2.6052224549877323e-07
130456.391716,-4.434722919305356e-07,,,-2.6052224549877323e-07
130497.714615,0.00012053679779552157,,,0.0011547394777545184
130539.037514,6.755522032303451e-05,,,0.0011547394777545184
130580.360413,0.00015057364285051694,,,0.0023097394777545355
130621.683311,9.722960911368039e-05,,,0.00208299340582907
130663.00621,4.3743445189051156e-05,,,0.0018407751265090422
130704.329109,-2.563096287017119e-07,,,0.0015985568471890144
130745.652008,-2.563096287017119e-07,,,0.0013563385678689865
130786.974907,-2.563096287017119e-07,,,0.0011141202885489587
130828.297806,-2.563096287017119e-07,,,0.0008719020092289309
130869.620705,-2.563096287017119e-07,,,0.0006296837299089031
130910.943604,-2.563096287017119e-07,,,0.00038746545058887527
130952.266502,-2.563096287017119e-07,,,0.00014524717713043644
130993.589401,-2.563096287017119e-07,,,-9.697110218964688e-05
131034.9123,0.0001099702677003489,,,0.0008148106184903692
131076.235199,5.648410377574048e-05,,,0.0005725923391703414
131117.558098,0.00013899793985108766,,,0.0014853740598502196
131158.880997,8.598654475455714e-05,,,0.0012431557805302473
131200.203896,3.300496728206315e-05,,,0.001000937501210275
131241.526794,-6.914696546594934e-08,,,0.0007587192277517252
131282.849693,-6.914696546594934e-08,,,0.0005165009484317529
131324.172592,-6.914696546594934e-08,,,0.00027428266911178056
131365.495491,-6.914696546594934e-08,,,3.206438979164172e-05
131406.81839,-6.914696546594934e-08,,,-2.0083677149118628e-07
131448.141289,-6.914696546594934e-08,,,-2.0083677149118628e-07
131489.464188,-6.914696546594934e-08,,,-2.0083677149118628e-07
131530.787086,-6.914696546594934e-08,,,-2.0083677149118628e-07
131572.109985,-6.914696546594934e-08,,,-2.0083677149118628e-07
131613.432884,-6.914696546594934e-08,,,-2.0083677149118628e-07
131654.755783,-6.914696546594934e-08,,,-2.0083677149118628e-07
131696.078682,-6.914696546594934e-08,,,-2.0083677149118628e-07
131737.401581,-6.914696546594934e-08,,,-2.0083677149118628e-07
131778.72448,-6.914696546594934e-08,,,-4.335526761700681e-05
131820.047379,-6.914696546594934e-08,,,-0.0001644642091369608
131861.370277,-1.8260284716450914e-06,,,-0.00028557314772620357
131902.693176,8.119239405586509e-05,,,0.000748317910753804
131944.016075,2.821081658337804e-05,,,0.0006272089692339056
131985.338974,2.44343661554014e-08,,,0.0005061000277138406
132026.661873,2.44343661554014e-08,,,0.00038499108619388656
132067.984772,0.00013602443436615264,,,0.0014188821446739497
132109.307671,0.0001763572598415114,,,0.002451773203153984
132150.630569,7.039393409993128e-05,,,0.002330664264564797
132191.953468,2.1115233052315663e-07,,,0.00211004434668538
132233.276367,2.1115233052315663e-07,,,0.0018678260673651859
132274.599266,2.1115233052315663e-07,,,0.0016256077880452136
132315.922165,2.1115233052315663e-07,,,0.0013833895087252412
132357.245064,2.1115233052315663e-07,,,0.001141171229405269
132398.567963,2.1115233052315663e-07,,,0.0008989529500850746
132439.890862,2.1115233052315663e-07,,,0.0006567346707651023
132481.21376,2.1115233052315663e-07,,,0.00041451639730660794
132522.536659,0.0001005691646468812,,,0.0013272981179865972
132563.859558,4.7083000722265844e-05,,,0.001085079838666625
132605.182457,3.0473366214450737e-07,,,0.0008428615593466526
132646.505356,3.0473366214450737e-07,,,0.0006006432800264583
132687.828255,3.0473366214450737e-07,,,0.000358425000706486
132729.151154,0.00010662180509441593,,,0.0012712067213865308
132770.474052,5.364022890402831e-05,,,0.001028988447927981
132811.796951,6.586514315412573e-07,,,0.0007867701686080086
132853.11985,-5.232292604095273e-05,,,0.0005445518892880363
132894.442749,2.9695496486528694e-05,,,0.0014573336099678036
132935.765648,-5.081036746137912e-07,,,0.0012151153306478313
132977.088547,-5.081036746137912e-07,,,0.000972897051327859
133018.411446,-5.081036746137912e-07,,,0.0007306787720076646
133059.734344,8.839347052187752e-05,,,0.0016424604985493252
133101.057243,3.5411893049383525e-05,,,0.0014002422192293529
133142.380142,-4.145223429993794e-07,,,0.0011580239399091585
133183.703041,-4.145223429993794e-07,,,0.0009158056605891862
133225.02594,-4.145223429993794e-07,,,0.0006735873812692139
133266.348839,-4.145223429993794e-07,,,0.0004313691019490751
133307.671738,-4.145223429993794e-07,,,0.00018915082262904725
133348.994637,0.00012405312952595143,,,0.0010755710639602234
133390.317535,7.107155333557075e-05,,,0.0007122436537724819
133431.640434,1.8089975863076757e-05,,,0.00034891623479249567
133472.963333,0.00010110839839058,,,0.0011405888158125266
133514.286232,4.8126820918051316e-05,,,0.0007772613968323183
133555.609131,0.0002625178314295956,,,0.0027229339778523376
133596.93203,0.00015655450312380276,,,0.002359606558872407
133638.254929,0.0001865911748180002,,,0.0031512791398923823
133679.577827,0.00010803016599683635,,,0.0027879517297045853
133720.900726,5.4544002072227926e-05,,,0.0024246243107246546
133762.223625,1.057838147577872e-06,,,0.002144014683200357
133803.546524,5.293961622548915e-08,,,0.0019017964038803847
133844.869423,5.293961622548915e-08,,,0.0016595781245604124
133886.192322,5.293961622548915e-08,,,0.0014173598452403846
133927.515221,5.293961622548915e-08,,,0.0011751415659202458
133968.83812,5.293961622548915e-08,,,0.0009329232866002735
134010.161018,5.293961622548915e-08,,,0.0006907050131417236
134051.483917,5.293961622548915e-08,,,0.0004484867338217513
134092.806816,5.293961622548915e-08,,,0.00020626845450172349
134134.129715,5.293961622548915e-08,,,-1.9891150726536466e-08
134175.452614,5.293961622548915e-08,,,-1.9891150726536466e-08
134216.775513,5.293961622548915e-08,,,-1.9891150726536466e-08
134258.098412,5.293961622548915e-08,,,-1.9891150726536466e-08
134299.42131,5.293961622548915e-08,,,-1.9891150726536466e-08
134340.744209,5.293961622548915e-08,,,-1.9891150726536466e-08
134382.067108,5.293961622548915e-08,,,-1.9891150726536466e-08
134423.390007,5.293961622548915e-08,,,-1.9891150726536466e-08
134464.712906,5.293961622548915e-08,,,-1.9891150726536466e-08
134506.035805,5.293961622548915e-08,,,-1.9891150726536466e-08
134547.358704,5.293961622548915e-08,,,-1.9891150726536466e-08
134588.681602,5.293961622548915e-08,,,-1.9891150726536466e-08
134630.004501,5.293961622548915e-08,,,-1.9891150726536466e-08
134671.3274,5.293961622548915e-08,,,-1.9891150726536466e-08
134712.650299,5.293961622548915e-08,,,-1.9891150726536466e-08
134753.973198,5.293961622548915e-08,,,-1.9891150726536466e-08
134795.296097,5.293961622548915e-08,,,-1.9891150726536466e-08
134836.618996,5.293961622548915e-08,,,-1.9891150726536466e-08
134877.941895,5.293961622548915e-08,,,-1.9891150726536466e-08
134919.264793,5.293961622548915e-08,,,-9.588329815013452e-06
134960.587692,5.293961622548915e-08,,,-0.00013069727133496745
135001.910591,5.293961622548915e-08,,,-0.00025180621285492144
135043.23349,0.00012165007739878969,,,0.0007820848456250862
135084.556389,6.86684999262957e-05,,,0.0006609759041051322
135125.879288,1.568692245380171e-05,,,0.0005398669625851782
135167.202187,1.465209478468399e-07,,,0.0004187580210652242
135208.525085,1.465209478468399e-07,,,0.00029764908247603694
135249.847984,1.465209478468399e-07,,,0.00017654014095608295
135291.170883,1.465209478468399e-07,,,5.543119943607344e-05
135332.493782,0.00013614652094784407,,,0.001022397380703588
135373.816681,0.0002085096953644422,,,0.0019351791013836328
135415.13958,0.00010254636705864933,,,0.0016929608220636605
135456.462479,3.332389122145951e-07,,,0.0014507425427434661
135497.785378,3.332389122145951e-07,,,0.0012085242634234938
135539.108276,3.332389122145951e-07,,,0.0009663059899649995
135580.431175,3.332389122145951e-07,,,0.0007240877106449717
135621.754074,3.332389122145951e-07,,,0.0004818694313249994
135663.076973,3.332389122145951e-07,,,0.00023965115200502707
135704.399872,3.786535930778295e-05,,,0.001151260927950426
135745.722771,6.690203100197939e-05,,,0.0019429335089704014
135787.04567,-4.800431234117108e-07,,,0.0015796060899904152
135828.368568,0.00013551995687659246,,,0.0023702786798027176
135869.691467,0.00013551995687659246,,,0.0020069512608227313
135911.014366,9.278791642263612e-05,,,0.0016436238418427451
135952.337265,3.9301752497986064e-05,,,0.0012802964228625369
135993.660164,0.00012194575790954593,,,0.0020719690038825123
136034.983063,6.896418043705888e-05,,,0.001708641584902526
136076.305962,1.598260296453019e-05,,,0.0013453141659223178
136117.62886,-2.9288046017594827e-07,,,0.0010395150125762642
136158.951759,0.00013570711953982822,,,0.001952296733256309
136200.274658,0.00012894429049754852,,,0.0017100784539361702
136241.597557,7.596271302505453e-05,,,0.0014678601746161424
136282.920456,2.298113555256054e-05,,,0.00122564189529617
136324.243355,-1.9929912855459753e-07,,,0.0009834236159760312
136365.566254,-1.9929912855459753e-07,,,0.0007412053366560034
136406.889153,-1.9929912855459753e-07,,,0.0004989870573360311
136448.212051,-1.9929912855459753e-07,,,0.00025676878387748125
136489.53495,-1.9929912855459753e-07,,,1.4550504557508948e-05
136530.857849,-1.9929912855459753e-07,,,1.0136899619705986e-07
136572.180748,-1.9929912855459753e-07,,,1.0136899619705986e-07
136613.503647,-1.9929912855459753e-07,,,1.0136899619705986e-07
136654.826546,-1.9929912855459753e-07,,,1.0136899619705986e-07
136696.149445,-1.9929912855459753e-07,,,1.0136899619705986e-07
136737.472343,-1.9929912855459753e-07,,,1.0136899619705986e-07
136778.795242,-1.9929912855459753e-07,,,1.0136899619705986e-07
136820.118141,-1.9929912855459753e-07,,,1.0136899619705986e-07
136861.44104,-1.9929912855459753e-07,,,1.0136899619705986e-07
136902.763939,-1.9929912855459753e-07,,,-9.816212551821968e-05
136944.086838,-1.9929912855459753e-07,,,-0.000340380404838192
136985.409737,-1.9929912855459753e-07,,,-0.0005825986841583308
137026.732635,0.00013580070087144264,,,0.0003301830423833585
137068.055534,0.0002017620961688657,,,0.0012419647630631525
137109.378433,9.478959330777581e-05,,,0.0009997464837431802
137150.701332,-1.2581164186842297e-08,,,0.0007575282044232079
137192.024231,-1.2581164186842297e-08,,,0.0005153099251032356
137233.34713,-1.2581164186842297e-08,,,0.00027309164578304124
137274.670029,-1.2581164186842297e-08,,,3.087336646306893e-05
